Run ID,1215
Run Date/Time,2014-10-21 10:17:59
Application Name,Labcyte Echo Dose-Response
Application Version,1.5.4
Protocol Name,21.10.2014_Novartis_CECR_FALZ_IC50_10mM Stock_5uM FAC 10nltransfer 1in2 .edr
User Name,ACCESS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,F9,1.953E-08,M,BDV00005303a,Sample 1,2.5,2.5,22.402,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,F8,3.906E-08,M,BDV00005303a,Sample 1,5,5,22.397,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,E8,3.906E-08,M,BDV00005303a,Sample 1,5,5,22.392,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,E7,7.812E-08,M,BDV00005303a,Sample 1,10,10,22.382,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,F7,7.812E-08,M,BDV00005303a,Sample 1,10,10,22.372,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,F6,1.563E-07,M,BDV00005303a,Sample 1,2.5,2.5,23.011,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,E6,1.563E-07,M,BDV00005303a,Sample 1,2.5,2.5,23.009,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,E5,3.125E-07,M,BDV00005303a,Sample 1,5,5,23.004,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,F5,3.125E-07,M,BDV00005303a,Sample 1,5,5,22.999,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,F4,6.25E-07,M,BDV00005303a,Sample 1,10,10,22.989,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,E4,6.25E-07,M,BDV00005303a,Sample 1,10,10,22.979,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,G4,6.25E-07,M,BDV00005304a,Sample 5,10,10,23.431,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,H4,6.25E-07,M,BDV00005304a,Sample 5,10,10,23.421,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,H5,3.125E-07,M,BDV00005304a,Sample 5,5,5,23.416,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,G5,3.125E-07,M,BDV00005304a,Sample 5,5,5,23.411,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,G6,1.563E-07,M,BDV00005304a,Sample 5,2.5,2.5,23.409,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,H6,1.563E-07,M,BDV00005304a,Sample 5,2.5,2.5,23.406,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,H7,7.812E-08,M,BDV00005304a,Sample 5,10,10,22.339,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,G7,7.812E-08,M,BDV00005304a,Sample 5,10,10,22.329,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,G8,3.906E-08,M,BDV00005304a,Sample 5,5,5,22.324,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,H8,3.906E-08,M,BDV00005304a,Sample 5,5,5,22.319,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,H9,1.953E-08,M,BDV00005304a,Sample 5,2.5,2.5,22.316,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,G9,1.953E-08,M,BDV00005304a,Sample 5,2.5,2.5,22.314,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,G10,1E-08,M,BDV00005304a,Sample 5,10,10,23.31,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,H10,1E-08,M,BDV00005304a,Sample 5,10,10,23.3,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,H11,5E-09,M,BDV00005304a,Sample 5,5,5,23.295,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,G11,5E-09,M,BDV00005304a,Sample 5,5,5,23.29,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,I11,5E-09,M,BDV00005305a,Sample 15,5,5,22.879,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,J11,5E-09,M,BDV00005305a,Sample 15,5,5,22.874,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,J10,1E-08,M,BDV00005305a,Sample 15,10,10,22.864,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,I10,1E-08,M,BDV00005305a,Sample 15,10,10,22.854,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,I9,1.953E-08,M,BDV00005305a,Sample 15,2.5,2.5,22.214,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,J9,1.953E-08,M,BDV00005305a,Sample 15,2.5,2.5,22.211,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,J8,3.906E-08,M,BDV00005305a,Sample 15,5,5,22.206,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,I8,3.906E-08,M,BDV00005305a,Sample 15,5,5,22.201,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,I7,7.812E-08,M,BDV00005305a,Sample 15,10,10,22.191,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,J7,7.812E-08,M,BDV00005305a,Sample 15,10,10,22.181,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,J6,1.563E-07,M,BDV00005305a,Sample 15,2.5,2.5,23.041,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,I6,1.563E-07,M,BDV00005305a,Sample 15,2.5,2.5,23.038,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,I5,3.125E-07,M,BDV00005305a,Sample 15,5,5,23.033,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,J5,3.125E-07,M,BDV00005305a,Sample 15,5,5,23.028,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,J4,6.25E-07,M,BDV00005305a,Sample 15,10,10,23.018,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,I4,6.25E-07,M,BDV00005305a,Sample 15,10,10,23.008,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,K4,6.25E-07,M,BDV00005306a,Sample 11,10,10,22.83,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,L4,6.25E-07,M,BDV00005306a,Sample 11,10,10,22.82,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,L5,3.125E-07,M,BDV00005306a,Sample 11,5,5,22.815,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,K5,3.125E-07,M,BDV00005306a,Sample 11,5,5,22.81,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,K6,1.563E-07,M,BDV00005306a,Sample 11,2.5,2.5,22.808,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,L6,1.563E-07,M,BDV00005306a,Sample 11,2.5,2.5,22.805,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,L7,7.812E-08,M,BDV00005306a,Sample 11,10,10,21.499,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,K7,7.812E-08,M,BDV00005306a,Sample 11,10,10,21.489,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,K8,3.906E-08,M,BDV00005306a,Sample 11,5,5,21.484,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,L8,3.906E-08,M,BDV00005306a,Sample 11,5,5,21.479,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,L9,1.953E-08,M,BDV00005306a,Sample 11,2.5,2.5,21.476,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,K9,1.953E-08,M,BDV00005306a,Sample 11,2.5,2.5,21.474,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,K10,1E-08,M,BDV00005306a,Sample 11,10,10,22.282,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,L10,1E-08,M,BDV00005306a,Sample 11,10,10,22.272,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,L11,5E-09,M,BDV00005306a,Sample 11,5,5,22.267,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,K11,5E-09,M,BDV00005306a,Sample 11,5,5,22.262,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,M11,5E-09,M,BDV00005307a,Sample 3,5,5,23.438,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,N11,5E-09,M,BDV00005307a,Sample 3,5,5,23.433,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,N10,1E-08,M,BDV00005307a,Sample 3,10,10,23.423,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,M10,1E-08,M,BDV00005307a,Sample 3,10,10,23.413,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,M9,1.953E-08,M,BDV00005307a,Sample 3,2.5,2.5,22.423,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,N9,1.953E-08,M,BDV00005307a,Sample 3,2.5,2.5,22.42,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,N8,3.906E-08,M,BDV00005307a,Sample 3,5,5,22.415,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,M8,3.906E-08,M,BDV00005307a,Sample 3,5,5,22.41,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,M7,7.812E-08,M,BDV00005307a,Sample 3,10,10,22.4,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,N7,7.812E-08,M,BDV00005307a,Sample 3,10,10,22.39,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,N6,1.563E-07,M,BDV00005307a,Sample 3,2.5,2.5,23.01,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,M6,1.563E-07,M,BDV00005307a,Sample 3,2.5,2.5,23.007,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,M5,3.125E-07,M,BDV00005307a,Sample 3,5,5,23.002,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,N5,3.125E-07,M,BDV00005307a,Sample 3,5,5,22.997,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,N4,6.25E-07,M,BDV00005307a,Sample 3,10,10,22.987,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,M4,6.25E-07,M,BDV00005307a,Sample 3,10,10,22.977,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,O4,6.25E-07,M,BDV00005308a,Sample 37,10,10,23.315,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,P4,6.25E-07,M,BDV00005308a,Sample 37,10,10,23.305,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,P5,3.125E-07,M,BDV00005308a,Sample 37,5,5,23.3,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,O5,3.125E-07,M,BDV00005308a,Sample 37,5,5,23.295,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,O6,1.563E-07,M,BDV00005308a,Sample 37,2.5,2.5,23.293,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,P6,1.563E-07,M,BDV00005308a,Sample 37,2.5,2.5,23.29,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,P7,7.812E-08,M,BDV00005308a,Sample 37,10,10,22.353,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,O7,7.812E-08,M,BDV00005308a,Sample 37,10,10,22.343,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,O8,3.906E-08,M,BDV00005308a,Sample 37,5,5,22.338,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,P8,3.906E-08,M,BDV00005308a,Sample 37,5,5,22.333,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,P9,1.953E-08,M,BDV00005308a,Sample 37,2.5,2.5,22.33,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,O9,1.953E-08,M,BDV00005308a,Sample 37,2.5,2.5,22.328,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,O10,1E-08,M,BDV00005308a,Sample 37,10,10,22.877,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,P10,1E-08,M,BDV00005308a,Sample 37,10,10,22.867,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,P11,5E-09,M,BDV00005308a,Sample 37,5,5,22.862,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,O11,5E-09,M,BDV00005308a,Sample 37,5,5,22.857,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,D16,6.25E-07,M,BDV00005288b,Sample 39,10,10,22.962,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,C16,6.25E-07,M,BDV00005288b,Sample 39,10,10,22.952,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,C17,3.125E-07,M,BDV00005288b,Sample 39,5,5,22.947,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,D17,3.125E-07,M,BDV00005288b,Sample 39,5,5,22.942,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,D18,1.563E-07,M,BDV00005288b,Sample 39,2.5,2.5,22.94,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,C18,1.563E-07,M,BDV00005288b,Sample 39,2.5,2.5,22.937,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,C19,7.812E-08,M,BDV00005288b,Sample 39,10,10,22.175,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,D19,7.812E-08,M,BDV00005288b,Sample 39,10,10,22.165,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,D20,3.906E-08,M,BDV00005288b,Sample 39,5,5,22.16,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,C20,3.906E-08,M,BDV00005288b,Sample 39,5,5,22.155,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,C21,1.953E-08,M,BDV00005288b,Sample 39,2.5,2.5,22.153,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,D21,1.953E-08,M,BDV00005288b,Sample 39,2.5,2.5,22.15,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,D22,1E-08,M,BDV00005288b,Sample 39,10,10,22.403,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,C22,1E-08,M,BDV00005288b,Sample 39,10,10,22.393,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,C23,5E-09,M,BDV00005288b,Sample 39,5,5,22.388,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,D23,5E-09,M,BDV00005288b,Sample 39,5,5,22.383,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,E23,5E-09,M,BDV00005298a,Sample 35,5,5,22.586,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,F23,5E-09,M,BDV00005298a,Sample 35,5,5,22.581,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,F22,1E-08,M,BDV00005298a,Sample 35,10,10,22.571,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-02,,Proxiplate_384PS,E22,1E-08,M,BDV00005298a,Sample 35,10,10,22.561,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,E21,1.953E-08,M,BDV00005298a,Sample 35,2.5,2.5,22.847,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,F21,1.953E-08,M,BDV00005298a,Sample 35,2.5,2.5,22.844,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,F20,3.906E-08,M,BDV00005298a,Sample 35,5,5,22.839,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,E20,3.906E-08,M,BDV00005298a,Sample 35,5,5,22.834,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,E19,7.812E-08,M,BDV00005298a,Sample 35,10,10,22.824,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-02,,Proxiplate_384PS,F19,7.812E-08,M,BDV00005298a,Sample 35,10,10,22.814,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,F18,1.563E-07,M,BDV00005298a,Sample 35,2.5,2.5,23.645,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,E18,1.563E-07,M,BDV00005298a,Sample 35,2.5,2.5,23.643,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,E17,3.125E-07,M,BDV00005298a,Sample 35,5,5,23.638,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,F17,3.125E-07,M,BDV00005298a,Sample 35,5,5,23.633,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,F16,6.25E-07,M,BDV00005298a,Sample 35,10,10,23.623,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,E16,6.25E-07,M,BDV00005298a,Sample 35,10,10,23.613,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,G16,6.25E-07,M,BDV00005299a,Sample 33,10,10,23.492,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,H16,6.25E-07,M,BDV00005299a,Sample 33,10,10,23.482,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-02,,Proxiplate_384PS,H17,3.125E-07,M,BDV00005299a,Sample 33,5,5,23.477,94.968,Percent,DMSO,
